0,0,0
0.0714286,0,0
0.142857,0,0
0.214286,0,0
0.285714,0,0
0.357143,0,0
0.428571,0,0
0.5,0,0
0.571429,0,0
0.642857,0,0
0.714286,0,0
0.785714,0,0
0.857143,0,0
0.928571,0,0
1,0,0
0,0.0714286,0
0.0714286,0.0714286,-8.83048e+13
0.142857,0.0714286,-1.15082e+14
0.214286,0.0714286,-1.15086e+14
0.285714,0.0714286,-1.84591e+14
0.357143,0.0714286,-3.51551e+14
0.428571,0.0714286,-5.16136e+14
0.5,0.0714286,-5.53898e+14
0.571429,0.0714286,-4.74343e+14
0.642857,0.0714286,-4.39033e+14
0.714286,0.0714286,-5.87016e+14
0.785714,0.0714286,-8.43091e+14
0.857143,0.0714286,-9.34134e+14
0.928571,0.0714286,-6.33186e+14
1,0.0714286,0
0,0.142857,0
0.0714286,0.142857,-1.90928e+14
0.142857,0.142857,-2.58791e+14
0.214286,0.142857,-2.44816e+14
0.285714,0.142857,-3.10607e+14
0.357143,0.142857,-5.33038e+14
0.428571,0.142857,-7.89869e+14
0.5,0.142857,-8.90878e+14
0.571429,0.142857,-8.13721e+14
0.642857,0.142857,-7.57262e+14
0.714286,0.142857,-9.16798e+14
0.785714,0.142857,-1.21349e+15
0.857143,0.142857,-1.29751e+15
0.928571,0.142857,-8.67957e+14
1,0.142857,0
0,0.214286,0
0.0714286,0.214286,-2.14339e+14
0.142857,0.214286,-2.94929e+14
0.214286,0.214286,-2.6622e+14
0.285714,0.214286,-2.84208e+14
0.357143,0.214286,-4.54823e+14
0.428571,0.214286,-7.0838e+14
0.5,0.214286,-8.77783e+14
0.571429,0.214286,-8.90835e+14
0.642857,0.214286,-8.49559e+14
0.714286,0.214286,-8.95298e+14
0.785714,0.214286,-1.00924e+15
0.857143,0.214286,-9.86101e+14
0.928571,0.214286,-6.34517e+14
1,0.214286,0
0,0.285714,0
0.0714286,0.285714,-3.91497e+13
0.142857,0.285714,-3.6577e+13
0.214286,0.285714,-7.62639e+12
0.285714,0.285714,-1.93948e+13
0.357143,0.285714,-1.26899e+14
0.428571,0.285714,-3.16043e+14
0.5,0.285714,-5.10539e+14
0.571429,0.285714,-6.33093e+14
0.642857,0.285714,-6.5833e+14
0.714286,0.285714,-6.1023e+14
0.785714,0.285714,-5.18715e+14
0.857143,0.285714,-3.88821e+14
0.928571,0.285714,-2.12502e+14
1,0.285714,0
0,0.357143,0
0.0714286,0.357143,2.93035e+14
0.142857,0.357143,4.79216e+14
0.214286,0.357143,5.26625e+14
0.285714,0.357143,4.78701e+14
0.357143,0.357143,3.88711e+14
0.428571,0.357143,2.67761e+14
0.5,0.357143,1.03792e+14
0.571429,0.357143,-7.95662e+13
0.642857,0.357143,-2.06371e+14
0.714286,0.357143,-2.0789e+14
0.785714,0.357143,-9.84061e+13
0.857143,0.357143,2.24588e+13
0.928571,0.357143,5.66352e+13
1,0.357143,0
0,0.428571,0
0.0714286,0.428571,5.60062e+14
0.142857,0.428571,9.48771e+14
0.214286,0.428571,1.1083e+15
0.285714,0.428571,1.10506e+15
0.357143,0.428571,1.0392e+15
0.428571,0.428571,9.52045e+14
0.5,0.428571,8.20246e+14
0.571429,0.428571,6.24673e+14
0.642857,0.428571,4.04346e+14
0.714286,0.428571,2.32419e+14
0.785714,0.428571,1.45767e+14
0.857143,0.428571,1.1193e+14
0.928571,0.428571,7.0707e+13
1,0.428571,0
0,0.5,0
0.0714286,0.5,6.05831e+14
0.142857,0.5,1.14148e+15
0.214286,0.5,1.53987e+15
0.285714,0.5,1.75683e+15
0.357143,0.5,1.79515e+15
0.428571,0.5,1.70273e+15
0.5,0.5,1.53548e+15
0.571429,0.5,1.31721e+15
0.642857,0.5,1.03932e+15
0.714286,0.5,7.04137e+14
0.785714,0.5,3.64894e+14
0.857143,0.5,1.10858e+14
0.928571,0.5,-5.21479e+10
1,0.5,0
0,0.571429,0
0.0714286,0.571429,5.94908e+14
0.142857,0.571429,1.26186e+15
0.214286,0.571429,1.93525e+15
0.285714,0.571429,2.43114e+15
0.357143,0.571429,2.60591e+15
0.428571,0.571429,2.48246e+15
0.5,0.571429,2.21059e+15
0.571429,0.571429,1.91267e+15
0.642857,0.571429,1.58894e+15
0.714286,0.571429,1.18059e+15
0.785714,0.571429,7.04206e+14
0.857143,0.571429,2.88741e+14
0.928571,0.571429,6.02819e+13
1,0.571429,0
0,0.642857,0
0.0714286,0.642857,9.21266e+14
0.142857,0.642857,1.83073e+15
0.214286,0.642857,2.63368e+15
0.285714,0.642857,3.17322e+15
0.357143,0.642857,3.34277e+15
0.428571,0.642857,3.17511e+15
0.5,0.642857,2.81459e+15
0.571429,0.642857,2.40183e+15
0.642857,0.642857,1.98751e+15
0.714286,0.642857,1.55197e+15
0.785714,0.642857,1.08874e+15
0.857143,0.642857,6.46909e+14
0.928571,0.642857,2.85464e+14
1,0.642857,0
0,0.714286,0
0.0714286,0.714286,1.76313e+15
0.142857,0.714286,3.06749e+15
0.214286,0.714286,3.73153e+15
0.285714,0.714286,3.89018e+15
0.357143,0.714286,3.79271e+15
0.428571,0.714286,3.57901e+15
0.5,0.714286,3.24006e+15
0.571429,0.714286,2.75036e+15
0.642857,0.714286,2.18426e+15
0.714286,0.714286,1.67676e+15
0.785714,0.714286,1.28754e+15
0.857143,0.714286,9.40974e+14
0.928571,0.714286,5.19029e+14
1,0.714286,0
0,0.785714,0
0.0714286,0.785714,2.71882e+15
0.142857,0.785714,4.38383e+15
0.214286,0.785714,4.70682e+15
0.285714,0.785714,4.23535e+15
0.357143,0.785714,3.72667e+15
0.428571,0.785714,3.48594e+15
0.5,0.785714,3.2838e+15
0.571429,0.785714,2.81362e+15
0.642857,0.785714,2.11165e+15
0.714286,0.785714,1.49433e+15
0.785714,0.785714,1.15876e+15
0.857143,0.785714,9.55389e+14
0.928571,0.785714,5.92243e+14
1,0.785714,0
0,0.857143,0
0.0714286,0.857143,2.97837e+15
0.142857,0.857143,4.63103e+15
0.214286,0.857143,4.63477e+15
0.285714,0.857143,3.75452e+15
0.357143,0.857143,3.00947e+15
0.428571,0.857143,2.78995e+15
0.5,0.857143,2.7434e+15
0.571429,0.857143,2.38895e+15
0.642857,0.857143,1.70315e+15
0.714286,0.857143,1.0737e+15
0.785714,0.857143,7.86466e+14
0.857143,0.857143,7.01404e+14
0.928571,0.857143,4.73641e+14
1,0.857143,0
0,0.928571,0
0.0714286,0.928571,1.98432e+15
0.142857,0.928571,3.03551e+15
0.214286,0.928571,2.93526e+15
0.285714,0.928571,2.24064e+15
0.357143,0.928571,1.68706e+15
0.428571,0.928571,1.55356e+15
0.5,0.928571,1.57702e+15
0.571429,0.928571,1.39207e+15
0.642857,0.928571,9.59307e+14
0.714286,0.928571,5.46106e+14
0.785714,0.928571,3.67177e+14
0.857143,0.928571,3.44914e+14
0.928571,0.928571,2.48761e+14
1,0.928571,0
0,1,0
0.0714286,1,0
0.142857,1,0
0.214286,1,0
0.285714,1,0
0.357143,1,0
0.428571,1,0
0.5,1,0
0.571429,1,0
0.642857,1,0
0.714286,1,0
0.785714,1,0
0.857143,1,0
0.928571,1,0
1,1,0
